run_id,timestamp,epoch,build_order,phase,template,site_code,target,seconds,note
1789213833-3929316,2026-09-12T15:11:37+02:00,1789218697,parallel,build,05_mon-key,05_mon,x86-64,603,
1789213833-3929316,2026-09-12T15:12:38+02:00,1789218758,parallel,build,05_mon-key,05_mon,ramips-mt7621,618,
1789213833-3929316,2026-09-12T15:13:15+02:00,1789218795,parallel,build,05_mon-key,05_mon,x86-generic,575,
1789213833-3929316,2026-09-12T15:14:08+02:00,1789218848,parallel,build,06_han,06_han,ath79-nand,474,
1789213833-3929316,2026-09-12T15:15:44+02:00,1789218944,parallel,build,06_han,06_han,ath79-mikrotik,488,
1789213833-3929316,2026-09-12T15:17:23+02:00,1789219043,parallel,build,06_han,06_han,mediatek-mt7622,521,
1789213833-3929316,2026-09-12T15:17:50+02:00,1789219070,parallel,build,06_han,06_han,mpc85xx-p1020,546,
1789213833-3929316,2026-09-12T15:18:08+02:00,1789219088,parallel,build,05_mon,05_mon,ath79-generic,795,
1789213833-3929316,2026-09-12T15:18:11+02:00,1789219091,parallel,build,06_han,06_han,mediatek-filogic,563,
1789213833-3929316,2026-09-12T15:21:37+02:00,1789219297,parallel,build,06_han,06_han,x86-64,595,
1789213833-3929316,2026-09-12T15:22:53+02:00,1789219373,parallel,build,06_han-key,06_han,ath79-nand,518,
1789213833-3929316,2026-09-12T15:23:38+02:00,1789219418,parallel,build,06_han,06_han,x86-generic,596,
1789213833-3929316,2026-09-12T15:24:09+02:00,1789219449,parallel,build,06_han,06_han,ramips-mt7621,663,
1789213833-3929316,2026-09-12T15:25:26+02:00,1789219526,parallel,build,06_han-key,06_han,mediatek-mt7622,458,
1789213833-3929316,2026-09-12T15:25:34+02:00,1789219534,parallel,build,06_han-key,06_han,mpc85xx-p1020,462,
1789213833-3929316,2026-09-12T15:25:59+02:00,1789219559,parallel,build,06_han-key,06_han,ath79-mikrotik,529,
1789213833-3929316,2026-09-12T15:27:09+02:00,1789219629,parallel,build,06_han-key,06_han,mediatek-filogic,489,
1789213833-3929316,2026-09-12T15:30:48+02:00,1789219848,parallel,build,05_mon-key,05_mon,ath79-generic,707,
1789213833-3929316,2026-09-12T15:32:01+02:00,1789219921,parallel,build,07_erk,07_erk,ath79-nand,505,
1789213833-3929316,2026-09-12T15:32:15+02:00,1789219935,parallel,build,06_han-key,06_han,x86-64,602,
1789213833-3929316,2026-09-12T15:32:49+02:00,1789219969,parallel,build,06_han-key,06_han,x86-generic,549,
1789213833-3929316,2026-09-12T15:33:46+02:00,1789220026,parallel,build,07_erk,07_erk,mediatek-mt7622,467,
1789213833-3929316,2026-09-12T15:34:02+02:00,1789220042,parallel,build,07_erk,07_erk,mpc85xx-p1020,483,
1789213833-3929316,2026-09-12T15:34:10+02:00,1789220050,parallel,build,06_han-key,06_han,ramips-mt7621,594,
1789213833-3929316,2026-09-12T15:34:44+02:00,1789220084,parallel,build,07_erk,07_erk,ath79-mikrotik,520,
1789213833-3929316,2026-09-12T15:35:51+02:00,1789220151,parallel,build,07_erk,07_erk,mediatek-filogic,499,
1789213833-3929316,2026-09-12T15:39:13+02:00,1789220353,parallel,build,08_hlg,08_hlg,ath79-nand,420,
1789213833-3929316,2026-09-12T15:40:04+02:00,1789220404,parallel,build,07_erk,07_erk,x86-64,467,
1789213833-3929316,2026-09-12T15:40:33+02:00,1789220433,parallel,build,07_erk,07_erk,x86-generic,458,
1789213833-3929316,2026-09-12T15:41:08+02:00,1789220468,parallel,build,08_hlg,08_hlg,mediatek-mt7622,426,
1789213833-3929316,2026-09-12T15:41:17+02:00,1789220477,parallel,build,08_hlg,08_hlg,mpc85xx-p1020,433,
1789213833-3929316,2026-09-12T15:42:12+02:00,1789220532,parallel,build,06_han,06_han,ath79-generic,645,
1789213833-3929316,2026-09-12T15:43:24+02:00,1789220604,parallel,build,08_hlg,08_hlg,ath79-mikrotik,512,
1789213833-3929316,2026-09-12T15:44:26+02:00,1789220666,parallel,build,07_erk,07_erk,ramips-mt7621,587,
1789213833-3929316,2026-09-12T15:45:06+02:00,1789220706,parallel,build,08_hlg,08_hlg,mediatek-filogic,528,
1789213833-3929316,2026-09-12T15:47:48+02:00,1789220868,parallel,build,09_lgf,09_lgf,ath79-nand,503,
1789213833-3929316,2026-09-12T15:49:42+02:00,1789220982,parallel,build,09_lgf,09_lgf,mediatek-mt7622,510,
1789213833-3929316,2026-09-12T15:50:30+02:00,1789221030,parallel,build,09_lgf,09_lgf,mpc85xx-p1020,547,
1789213833-3929316,2026-09-12T15:50:50+02:00,1789221050,parallel,build,08_hlg,08_hlg,x86-generic,591,
1789213833-3929316,2026-09-12T15:50:50+02:00,1789221050,parallel,build,08_hlg,08_hlg,x86-64,637,
1789213833-3929316,2026-09-12T15:52:51+02:00,1789221171,parallel,build,09_lgf,09_lgf,ath79-mikrotik,558,
1789213833-3929316,2026-09-12T15:54:09+02:00,1789221249,parallel,build,09_lgf,09_lgf,mediatek-filogic,540,
1789213833-3929316,2026-09-12T15:55:01+02:00,1789221301,parallel,build,08_hlg,08_hlg,ramips-mt7621,599,
1789213833-3929316,2026-09-12T15:56:39+02:00,1789221399,parallel,build,06_han-key,06_han,ath79-generic,810,
1789213833-3929316,2026-09-12T15:59:15+02:00,1789221555,parallel,build,10_wlf,10_wlf,ath79-nand,641,
1789213833-3929316,2026-09-12T15:59:53+02:00,1789221593,parallel,build,10_wlf,10_wlf,mediatek-mt7622,570,
1789213833-3929316,2026-09-12T15:59:58+02:00,1789221598,parallel,build,10_wlf,10_wlf,mpc85xx-p1020,562,
1789213833-3929316,2026-09-12T16:01:12+02:00,1789221672,parallel,build,09_lgf,09_lgf,x86-generic,593,
1789213833-3929316,2026-09-12T16:01:44+02:00,1789221704,parallel,build,09_lgf,09_lgf,x86-64,625,
1789213833-3929316,2026-09-12T16:02:37+02:00,1789221757,parallel,build,10_wlf,10_wlf,ath79-mikrotik,565,
1789213833-3929316,2026-09-12T16:03:55+02:00,1789221835,parallel,build,10_wlf,10_wlf,mediatek-filogic,582,
1789213833-3929316,2026-09-12T16:05:56+02:00,1789221956,parallel,build,09_lgf,09_lgf,ramips-mt7621,570,
1789213833-3929316,2026-09-12T16:06:53+02:00,1789222013,parallel,build,10_wlf-key,10_wlf,ath79-nand,448,
1789213833-3929316,2026-09-12T16:07:43+02:00,1789222063,parallel,build,10_wlf-key,10_wlf,mediatek-mt7622,463,
1789213833-3929316,2026-09-12T16:08:35+02:00,1789222115,parallel,build,10_wlf-key,10_wlf,mpc85xx-p1020,475,
1789213833-3929316,2026-09-12T16:09:44+02:00,1789222184,parallel,build,07_erk,07_erk,ath79-generic,738,
1789213833-3929316,2026-09-12T16:11:32+02:00,1789222292,parallel,build,10_wlf,10_wlf,x86-generic,591,
1789213833-3929316,2026-09-12T16:11:46+02:00,1789222306,parallel,build,10_wlf,10_wlf,x86-64,598,
1789213833-3929316,2026-09-12T16:12:36+02:00,1789222356,parallel,build,10_wlf-key,10_wlf,ath79-mikrotik,575,
1789213833-3929316,2026-09-12T16:13:25+02:00,1789222405,parallel,build,10_wlf-key,10_wlf,mediatek-filogic,559,
1789213833-3929316,2026-09-12T16:15:58+02:00,1789222558,parallel,build,11_lvr,11_lvr,ath79-nand,519,
1789213833-3929316,2026-09-12T16:16:23+02:00,1789222583,parallel,build,11_lvr,11_lvr,mediatek-mt7622,495,
1789213833-3929316,2026-09-12T16:16:30+02:00,1789222590,parallel,build,10_wlf,10_wlf,ramips-mt7621,625,
1789213833-3929316,2026-09-12T16:17:13+02:00,1789222633,parallel,build,11_lvr,11_lvr,mpc85xx-p1020,462,
1789213833-3929316,2026-09-12T16:19:55+02:00,1789222795,parallel,build,10_wlf-key,10_wlf,x86-generic,475,
1789213833-3929316,2026-09-12T16:20:03+02:00,1789222803,parallel,build,10_wlf-key,10_wlf,x86-64,478,
1789213833-3929316,2026-09-12T16:20:30+02:00,1789222830,parallel,build,11_lvr,11_lvr,ath79-mikrotik,454,
1789213833-3929316,2026-09-12T16:21:28+02:00,1789222888,parallel,build,08_hlg,08_hlg,ath79-generic,672,
1789213833-3929316,2026-09-12T16:22:15+02:00,1789222935,parallel,build,11_lvr,11_lvr,mediatek-filogic,504,
1789213833-3929316,2026-09-12T16:24:20+02:00,1789223060,parallel,build,11_lvr-key,11_lvr,ath79-nand,491,
1789213833-3929316,2026-09-12T16:24:50+02:00,1789223090,parallel,build,11_lvr-key,11_lvr,mediatek-mt7622,501,
1789213833-3929316,2026-09-12T16:25:23+02:00,1789223123,parallel,build,11_lvr-key,11_lvr,mpc85xx-p1020,481,
1789213833-3929316,2026-09-12T16:26:35+02:00,1789223195,parallel,build,10_wlf-key,10_wlf,ramips-mt7621,570,
1789213833-3929316,2026-09-12T16:30:08+02:00,1789223408,parallel,build,11_lvr,11_lvr,x86-generic,601,
1789213833-3929316,2026-09-12T16:30:28+02:00,1789223428,parallel,build,11_lvr,11_lvr,x86-64,616,
1789213833-3929316,2026-09-12T16:31:01+02:00,1789223461,parallel,build,11_lvr-key,11_lvr,ath79-mikrotik,577,
1789213833-3929316,2026-09-12T16:31:14+02:00,1789223474,parallel,build,11_lvr-key,11_lvr,mediatek-filogic,514,
1789213833-3929316,2026-09-12T16:32:39+02:00,1789223559,parallel,build,12_dusuk,12_dusuk,mediatek-mt7622,464,
1789213833-3929316,2026-09-12T16:32:42+02:00,1789223562,parallel,build,12_dusuk,12_dusuk,ath79-nand,482,
1789213833-3929316,2026-09-12T16:33:59+02:00,1789223639,parallel,build,12_dusuk,12_dusuk,mpc85xx-p1020,511,
1789213833-3929316,2026-09-12T16:34:58+02:00,1789223698,parallel,build,09_lgf,09_lgf,ath79-generic,770,
1789213833-3929316,2026-09-12T16:37:36+02:00,1789223856,parallel,build,11_lvr,11_lvr,ramips-mt7621,590,
1789213833-3929316,2026-09-12T16:39:21+02:00,1789223961,parallel,build,11_lvr-key,11_lvr,x86-generic,538,
1789213833-3929316,2026-09-12T16:40:30+02:00,1789224030,parallel,build,11_lvr-key,11_lvr,x86-64,595,
1789213833-3929316,2026-09-12T16:40:43+02:00,1789224043,parallel,build,12_dusuk,12_dusuk,mediatek-filogic,565,
1789213833-3929316,2026-09-12T16:40:50+02:00,1789224050,parallel,build,12_dusuk,12_dusuk,ath79-mikrotik,577,
1789213833-3929316,2026-09-12T16:42:00+02:00,1789224120,parallel,build,12_dusuk-key,12_dusuk,mediatek-mt7622,524,
1789213833-3929316,2026-09-12T16:42:37+02:00,1789224157,parallel,build,12_dusuk-key,12_dusuk,ath79-nand,561,
1789213833-3929316,2026-09-12T16:43:16+02:00,1789224196,parallel,build,12_dusuk-key,12_dusuk,mpc85xx-p1020,513,
1789213833-3929316,2026-09-12T16:47:37+02:00,1789224457,parallel,build,10_wlf,10_wlf,ath79-generic,725,
1789213833-3929316,2026-09-12T16:50:03+02:00,1789224603,parallel,build,11_lvr-key,11_lvr,ramips-mt7621,714,
1789213833-3929316,2026-09-12T16:50:55+02:00,1789224655,parallel,build,12_dusuk,12_dusuk,x86-generic,639,
1789213833-3929316,2026-09-12T16:51:16+02:00,1789224676,parallel,build,12_dusuk-key,12_dusuk,mediatek-filogic,598,
1789213833-3929316,2026-09-12T16:51:24+02:00,1789224684,parallel,build,12_dusuk-key,12_dusuk,ath79-mikrotik,605,
1789213833-3929316,2026-09-12T16:51:33+02:00,1789224693,parallel,build,13_dusfl,13_dusfl,mediatek-mt7622,548,
1789213833-3929316,2026-09-12T16:52:03+02:00,1789224723,parallel,build,12_dusuk,12_dusuk,x86-64,684,
1789213833-3929316,2026-09-12T16:53:01+02:00,1789224781,parallel,build,13_dusfl,13_dusfl,ath79-nand,587,
1789213833-3929316,2026-09-12T16:53:43+02:00,1789224823,parallel,build,13_dusfl,13_dusfl,mpc85xx-p1020,618,
1789213833-3929316,2026-09-12T16:58:57+02:00,1789225137,parallel,build,13_dusfl,13_dusfl,mediatek-filogic,454,
1789213833-3929316,2026-09-12T16:59:49+02:00,1789225189,parallel,build,13_dusfl,13_dusfl,ath79-mikrotik,503,
1789213833-3929316,2026-09-12T17:00:04+02:00,1789225204,parallel,build,13_dusfl-key,13_dusfl,mediatek-mt7622,483,
1789213833-3929316,2026-09-12T17:00:06+02:00,1789225206,parallel,build,12_dusuk-key,12_dusuk,x86-generic,523,
1789213833-3929316,2026-09-12T17:01:03+02:00,1789225263,parallel,build,12_dusuk,12_dusuk,ramips-mt7621,589,
1789213833-3929316,2026-09-12T17:01:03+02:00,1789225263,parallel,build,10_wlf-key,10_wlf,ath79-generic,756,
1789213833-3929316,2026-09-12T17:01:25+02:00,1789225285,parallel,build,13_dusfl-key,13_dusfl,mpc85xx-p1020,459,
1789213833-3929316,2026-09-12T17:02:48+02:00,1789225368,parallel,build,13_dusfl-key,13_dusfl,ath79-nand,554,
1789213833-3929316,2026-09-12T17:03:00+02:00,1789225380,parallel,build,12_dusuk-key,12_dusuk,x86-64,632,
1789213833-3929316,2026-09-12T17:06:36+02:00,1789225596,parallel,build,13_dusfl-key,13_dusfl,mediatek-filogic,426,
1789213833-3929316,2026-09-12T17:07:30+02:00,1789225650,parallel,build,13_dusfl-key,13_dusfl,ath79-mikrotik,451,
1789213833-3929316,2026-09-12T17:07:55+02:00,1789225675,parallel,build,14_bar,14_bar,mediatek-mt7622,417,
1789213833-3929316,2026-09-12T17:09:04+02:00,1789225744,parallel,build,13_dusfl,13_dusfl,x86-generic,485,
1789213833-3929316,2026-09-12T17:10:07+02:00,1789225807,parallel,build,14_bar,14_bar,mpc85xx-p1020,467,
1789213833-3929316,2026-09-12T17:11:17+02:00,1789225877,parallel,build,14_bar,14_bar,ath79-nand,499,
1789213833-3929316,2026-09-12T17:11:58+02:00,1789225918,parallel,build,12_dusuk-key,12_dusuk,ramips-mt7621,577,
1789213833-3929316,2026-09-12T17:12:20+02:00,1789225940,parallel,build,13_dusfl,13_dusfl,x86-64,557,
1789213833-3929316,2026-09-12T17:13:46+02:00,1789226026,parallel,build,11_lvr,11_lvr,ath79-generic,686,
1789213833-3929316,2026-09-12T17:16:33+02:00,1789226193,parallel,build,15_mrh,15_mrh,mediatek-mt7622,494,
1789213833-3929316,2026-09-12T17:17:12+02:00,1789226232,parallel,build,14_bar,14_bar,mediatek-filogic,598,
1789213833-3929316,2026-09-12T17:17:41+02:00,1789226261,parallel,build,14_bar,14_bar,ath79-mikrotik,588,
1789213833-3929316,2026-09-12T17:18:25+02:00,1789226305,parallel,build,15_mrh,15_mrh,mpc85xx-p1020,481,
1789213833-3929316,2026-09-12T17:19:16+02:00,1789226356,parallel,build,13_dusfl-key,13_dusfl,x86-generic,577,
1789213833-3929316,2026-09-12T17:20:16+02:00,1789226416,parallel,build,15_mrh,15_mrh,ath79-nand,528,
1789213833-3929316,2026-09-12T17:21:55+02:00,1789226515,parallel,build,13_dusfl-key,13_dusfl,x86-64,574,
1789213833-3929316,2026-09-12T17:22:59+02:00,1789226579,parallel,build,13_dusfl,13_dusfl,ramips-mt7621,653,
1789213833-3929316,2026-09-12T17:25:57+02:00,1789226757,parallel,build,16_gmb,16_gmb,mediatek-mt7622,526,
1789213833-3929316,2026-09-12T17:26:29+02:00,1789226789,parallel,build,15_mrh,15_mrh,mediatek-filogic,557,
1789213833-3929316,2026-09-12T17:28:54+02:00,1789226934,parallel,build,15_mrh,15_mrh,ath79-mikrotik,666,
1789213833-3929316,2026-09-12T17:29:02+02:00,1789226942,parallel,build,16_gmb,16_gmb,mpc85xx-p1020,589,
1789213833-3929316,2026-09-12T17:29:15+02:00,1789226955,parallel,build,11_lvr-key,11_lvr,ath79-generic,862,
1789213833-3929316,2026-09-12T17:29:55+02:00,1789226995,parallel,build,14_bar,14_bar,x86-generic,634,
1789213833-3929316,2026-09-12T17:30:33+02:00,1789227033,parallel,build,16_gmb,16_gmb,ath79-nand,608,
1789213833-3929316,2026-09-12T17:32:55+02:00,1789227175,parallel,build,14_bar,14_bar,x86-64,609,
1789213833-3929316,2026-09-12T17:34:29+02:00,1789227269,parallel,build,13_dusfl-key,13_dusfl,ramips-mt7621,663,
1789213833-3929316,2026-09-12T17:35:24+02:00,1789227324,parallel,build,17_wip,17_wip,mediatek-mt7622,557,
1789213833-3929316,2026-09-12T17:36:25+02:00,1789227385,parallel,build,16_gmb,16_gmb,mediatek-filogic,589,
1789213833-3929316,2026-09-12T17:37:47+02:00,1789227467,parallel,build,17_wip,17_wip,mpc85xx-p1020,522,
1789213833-3929316,2026-09-12T17:38:32+02:00,1789227512,parallel,build,16_gmb,16_gmb,ath79-mikrotik,574,
1789213833-3929316,2026-09-12T17:40:00+02:00,1789227600,parallel,build,15_mrh,15_mrh,x86-generic,584,
1789213833-3929316,2026-09-12T17:40:02+02:00,1789227602,parallel,build,17_wip,17_wip,ath79-nand,537,
1789213833-3929316,2026-09-12T17:43:03+02:00,1789227783,parallel,build,12_dusuk,12_dusuk,ath79-generic,823,
1789213833-3929316,2026-09-12T17:44:32+02:00,1789227872,parallel,build,15_mrh,15_mrh,x86-64,689,
1789213833-3929316,2026-09-12T17:45:12+02:00,1789227912,parallel,build,19_agi,19_agi,mediatek-mt7622,565,
1789213833-3929316,2026-09-12T17:46:41+02:00,1789228001,parallel,build,14_bar,14_bar,ramips-mt7621,691,
1789213833-3929316,2026-09-12T17:47:58+02:00,1789228078,parallel,build,17_wip,17_wip,mediatek-filogic,635,
1789213833-3929316,2026-09-12T17:48:23+02:00,1789228103,parallel,build,19_agi,19_agi,mpc85xx-p1020,617,
1789213833-3929316,2026-09-12T17:49:16+02:00,1789228156,parallel,build,17_wip,17_wip,ath79-mikrotik,636,
1789213833-3929316,2026-09-12T17:50:19+02:00,1789228219,parallel,build,19_agi,19_agi,ath79-nand,594,
1789213833-3929316,2026-09-12T17:50:58+02:00,1789228258,parallel,build,16_gmb,16_gmb,x86-generic,633,
1789213833-3929316,2026-09-12T17:53:28+02:00,1789228408,parallel,build,20_grt,20_grt,mediatek-mt7622,470,
1789213833-3929316,2026-09-12T17:54:10+02:00,1789228450,parallel,build,16_gmb,16_gmb,x86-64,565,
1789213833-3929316,2026-09-12T17:56:13+02:00,1789228573,parallel,build,20_grt,20_grt,mpc85xx-p1020,468,
1789213833-3929316,2026-09-12T17:56:58+02:00,1789228618,parallel,build,12_dusuk-key,12_dusuk,ath79-generic,783,
1789213833-3929316,2026-09-12T17:58:04+02:00,1789228684,parallel,build,19_agi,19_agi,mediatek-filogic,580,
1789213833-3929316,2026-09-12T17:59:29+02:00,1789228769,parallel,build,15_mrh,15_mrh,ramips-mt7621,691,
1789213833-3929316,2026-09-12T18:00:18+02:00,1789228818,parallel,build,19_agi,19_agi,ath79-mikrotik,651,
1789213833-3929316,2026-09-12T18:00:55+02:00,1789228855,parallel,build,20_grt,20_grt,ath79-nand,627,
1789213833-3929316,2026-09-12T18:02:05+02:00,1789228925,parallel,build,17_wip,17_wip,x86-generic,633,
1789213833-3929316,2026-09-12T18:03:27+02:00,1789229007,parallel,build,21_dias,21_dias,mediatek-mt7622,590,
1789213833-3929316,2026-09-12T18:05:02+02:00,1789229102,parallel,build,17_wip,17_wip,x86-64,644,
1789213833-3929316,2026-09-12T18:05:41+02:00,1789229141,parallel,build,21_dias,21_dias,mpc85xx-p1020,536,
1789213833-3929316,2026-09-12T18:06:20+02:00,1789229180,parallel,build,20_grt,20_grt,mediatek-filogic,494,
1789213833-3929316,2026-09-12T18:08:19+02:00,1789229299,parallel,build,20_grt,20_grt,ath79-mikrotik,478,
1789213833-3929316,2026-09-12T18:08:35+02:00,1789229315,parallel,build,21_dias,21_dias,ath79-nand,453,
1789213833-3929316,2026-09-12T18:08:56+02:00,1789229336,parallel,build,16_gmb,16_gmb,ramips-mt7621,523,
